Latitude,Longitude,Depth,Magnitude,Root Mean Square,Damage_Potential,Magnitude Type_MD,Magnitude Type_MH,Magnitude Type_ML,Magnitude Type_MS,Magnitude Type_MW,Magnitude Type_MWB,Magnitude Type_MWC,Magnitude Type_MWR,Magnitude Type_MWW,Magnitude Type_nan,Status_Reviewed
-45.727,95.987,10.0,6.1,1.19,5.631428571428572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-23.253,-70.318,33.0,5.9,1.0,5.445714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-21.779,169.576,10.0,5.8,1.1,5.451428571428572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9.553,126.256,33.0,5.7,1.11,5.325714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-37.112,179.712,34.6,5.7,1.2,5.321142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51.085,-177.879,33.0,5.6,0.97,5.265714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-5.579,128.617,342.5,5.6,1.1,4.381428571428572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-2.73,101.196,33.0,5.6,0.83,5.265714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-21.769,-174.811,34.3,5.5,1.0,5.202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14.394,-94.674,6.0,5.8,0.89,5.462857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-31.16,179.998,369.4,6.8,1.02,5.024571428571429,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-30.774,-178.123,35.0,5.9,0.84,5.4399999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-5.771,154.347,33.0,7.2,1.2,6.225714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-55.636,-28.195,33.0,5.6,1.0068999999999995,5.265714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-20.715,168.828,13.0,6.2,1.45,5.682857142857142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-4.511,139.022,14.3,6.3,1.3,5.739142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6.898,126.579,33.0,7.5,1.06,6.405714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-31.117,-177.839,31.0,5.8,1.0781000000000003,5.3914285714285715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-6.751,-71.902,563.7,6.1,0.8876000000000001,4.049428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-63.023,-157.733,33.0,5.5,1.1534999999999995,5.2057142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-4.198,152.796,25.8,5.6,0.93,5.2862857142857145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-14.94,166.902,25.0,5.8,1.0089999999999988,5.408571428571428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-15.321,-75.47,33.0,5.6,1.11,5.265714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9.776,122.587,14.0,5.7,1.0390000000000004,5.380000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-56.4283,-27.0089,84.0,5.6,0.89,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
37.485,139.48,138.9,5.7,0.78,5.023142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9.528,126.505,25.0,6.0,1.0261000000000002,5.5285714285714285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.274,154.664,70.4,5.7,0.83,5.218857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
52.197,91.47,5.9,5.8,0.8798999999999999,5.4631428571428575,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.416,149.96,41.4,5.5,0.8,5.1817142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-15.119,-175.174,15.0,6.2,1.0874999999999997,5.677142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-17.126,-178.699,33.0,5.6,1.38,5.265714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6.917,-82.74,10.0,6.2,1.2,5.691428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7.472,123.447,30.8,5.8,1.2,5.392,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37.306,-24.494,8.0,6.1,0.95,5.637142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-58.265,-15.319,10.0,5.5,1.1,5.271428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.124,123.275,595.7,6.0,0.8,3.8979999999999997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
52.256,160.116,33.0,5.5,0.9201999999999991,5.2057142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.915,147.272,55.3,5.7,0.75,5.2620000000000005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.777,119.99,35.0,5.6,0.9784999999999999,5.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-56.739,-3.577,10.0,5.5,0.9,5.271428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5.476,94.467,33.0,5.8,0.75,5.385714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33.649,138.778,27.2,6.4,1.1,5.7622857142857145,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-23.635,-176.111,33.0,6.2,0.85,5.6257142857142854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45.03,-122.61,3.0,5.6,0.5519300000000001,5.351428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-55.758,-4.758,6.0,5.6,1.4,5.342857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
52.076,172.918,30.1,5.6,0.8216999999999998,5.274,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.14,148.174,51.6,5.5,1.3,5.152571428571429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-4.238,152.717,10.0,6.1,0.99,5.631428571428572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-8.295,-71.738,534.3,6.9,1.14,4.613428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-56.28,-27.443,91.2,5.5,0.8,5.039428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-3.792,-76.917,97.0,6.7,1.0,5.742857142857142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
39.114,71.889,33.0,5.5,1.0704,5.2057142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.423,-15.055,10.0,6.1,1.2,5.631428571428572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3.033,95.538,27.2,5.6,0.85,5.282285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
36.028,-17.588,33.0,5.6,1.1080999999999996,5.265714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-45.492,35.008,10.0,6.0,1.34,5.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
51.541,175.767,30.2,6.2,0.9954999999999997,5.6337142857142855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-9.925,117.29,33.0,5.6,1.1374000000000004,5.265714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-49.954,114.201,10.0,5.5,1.2,5.271428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-22.19,-179.579,609.0,5.5,0.8871999999999997,3.5599999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.484,-83.996,18.9,5.8,1.0737999999999999,5.426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-38.16,-73.652,35.0,5.8,0.81,5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.774,-95.358,10.0,5.5,1.31,5.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29.15,130.332,43.6,5.5,1.1,5.175428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27.081,140.103,477.0,5.8,0.8861999999999998,4.117142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-58.008,148.049,10.0,5.6,1.34,5.331428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-4.894,129.938,10.0,6.1,0.86,5.631428571428572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-11.149,107.709,31.0,6.9,1.1553999999999998,6.051428571428572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-15.379,167.689,124.0,6.1,1.08,5.305714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-14.69,167.224,165.0,5.5,0.9708,4.828571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-20.3954,169.2569,48.18,5.5,1.09,5.162342857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-20.319,168.866,35.0,5.5,1.19,5.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-30.6502,-178.7298,228.0,6.0,1.32,4.948571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-7.194,146.059,174.0,5.7,0.8439999999999993,4.9228571428571435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.785,171.821,25.0,6.0,0.9224999999999999,5.5285714285714285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11.625,41.987,16.2,5.6,1.0,5.313714285714285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
43.224,133.526,441.2,6.0,0.71,4.339428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-55.748,-26.818,25.7,5.6,1.2,5.2865714285714285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10.701,-42.594,10.0,6.6,0.81,5.931428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-41.392,-86.003,10.0,5.5,1.22,5.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-28.676,-62.929,604.5,6.4,1.0,4.112857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
39.847,40.874,5.0,5.6,1.1564999999999994,5.345714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-11.258,-77.672,58.3,5.9,1.0,5.373428571428572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25.954,101.254,33.0,5.6,0.95,5.265714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-8.498,-74.466,146.7,5.9,0.94,5.120857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
43.136,142.67,158.1,5.7,0.8267,4.968285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-31.003,-179.706,358.3,5.5,1.7,4.276285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57.369,-154.206,43.6,6.6,0.9884,5.8354285714285705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-20.659,-70.6472,13.77,6.2,0.8,5.680657142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
22.815,99.558,10.0,5.8,0.6,5.451428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11.081,-86.052,33.0,6.0,1.23,5.505714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-17.917,-64.095,608.0,5.8,0.8,3.742857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-56.291,-139.014,33.0,5.7,1.1587999999999987,5.325714285714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71.868,-1.625,10.0,5.6,0.9,5.331428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
26.823,142.557,22.2,6.7,0.9,5.956571428571428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.691,-71.418,43.0,5.8,0.9252000000000002,5.357142857142858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-5.791,-80.897,35.1,6.0,1.2,5.499714285714285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-20.856,-179.008,607.0,5.6,0.79,3.6257142857142854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42.447,-30.565,4.0,5.5,1.32,5.288571428571428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
12.184,-86.223,10.0,6.3,1.1289000000000007,5.751428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10.4577,-86.9354,22.31,5.5,0.92,5.236257142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
49.517,156.078,55.0,5.7,0.8969999999999998,5.2628571428571425,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-17.891,-178.57,580.1,5.7,0.85,3.7625714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5.617,-77.471,10.0,5.7,1.0,5.3914285714285715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
52.012,161.369,33.0,5.6,0.9362,5.265714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-5.728,153.884,40.0,5.7,1.0700999999999998,5.305714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9.109,93.756,8.0,6.1,0.9,5.637142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-18.741,-177.794,639.5,5.5,0.9,3.472857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
38.354,25.145,4.4,5.5,1.1,5.287428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
41.243,138.948,17.0,5.6,0.9,5.311428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38.391,15.066,14.0,5.7,1.1881000000000006,5.380000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-9.664,118.961,25.2,5.5,1.1,5.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-22.775,171.759,42.5,5.5,1.09,5.178571428571429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-19.492,169.0934,76.0,5.9,0.83,5.322857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-3.782,141.772,33.5,6.1,1.2,5.564285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
21.898,121.498,20.0,6.8,1.03,6.022857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-51.019,139.359,10.0,5.5,1.2268000000000001,5.271428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54.658,162.882,33.0,6.2,1.15,5.6257142857142854,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-23.97,-177.509,164.1,5.8,0.87,5.011142857142858,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-8.174,124.812,25.1,5.6,1.12,5.288285714285713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13.074,119.545,9.7,6.0,1.1,5.572285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-45.022,-80.732,10.0,5.9,1.29,5.511428571428572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-14.924,168.12,10.0,5.5,1.05,5.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-5.775,145.393,111.0,6.6,0.9701999999999997,5.642857142857142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-18.365,168.143,32.0,7.2,1.26,6.228571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-15.8815,-178.6005,10.0,6.5,1.07,5.871428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-20.275,-176.036,209.9,6.0,0.86,5.000285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20.7727,146.7903,9.0,6.2,0.81,5.694285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-20.236,-68.365,132.5,5.7,0.99,5.041428571428572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-4.231,-77.015,98.0,6.2,0.9300000000000003,5.4399999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.336,94.455,55.4,6.1,0.96,5.501714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-54.617,-132.522,33.0,5.5,1.079400000000001,5.2057142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-11.153,162.253,33.0,5.7,1.0217,5.325714285714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.552,127.871,116.0,6.0,0.9781999999999992,5.268571428571429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7.985,-82.695,34.7,5.5,1.0,5.200857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.861,126.321,139.0,6.0,0.9891999999999997,5.202857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.667,121.033,64.4,5.7,0.93,5.236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-11.122,165.239,18.8,7.0,0.9,6.146285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-6.038,-77.13,20.7,6.5,1.0,5.840857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-58.256,-24.807,33.0,5.6,0.8890000000000002,5.265714285714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-35.541,-73.475,14.4,5.5,0.9313999999999999,5.258857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24.959,127.867,36.3,5.5,1.1,5.196285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-56.362,-27.365,81.3,6.6,1.2,5.727714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16.1408,-93.664,100.85,5.7,0.92,5.131857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
41.924,144.358,33.0,5.8,0.9,5.385714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-15.6758,-173.0098,48.0,6.0,1.19,5.462857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10.176,-60.604,56.0,5.5,1.0,5.140000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10.154,126.383,33.0,5.8,1.1138000000000008,5.385714285714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-35.875,-103.064,10.0,5.9,1.11,5.511428571428572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
43.573,147.848,25.9,6.4,0.9425000000000004,5.766,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-53.072,-117.844,10.0,5.5,1.3,5.271428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14.583,-44.928,10.0,5.5,1.0,5.271428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-24.784,-179.903,475.0,5.5,1.0205999999999995,3.9428571428571426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38.632,30.902,10.0,6.0,0.91,5.571428571428571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-2.94,126.126,33.0,5.7,1.1104000000000012,5.325714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54.389,-169.296,274.8,6.0,1.0,4.814857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
43.768,148.186,35.0,5.6,0.8860000000000003,5.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30.765,60.519,10.0,5.5,1.0,5.271428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19.2,121.265,33.0,6.0,0.89,5.505714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-4.915,133.71,13.0,5.9,0.91,5.502857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-23.513,-67.706,142.3,5.9,1.0,5.133428571428572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-20.622,-179.151,655.0,5.9,0.9240000000000002,3.6685714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.909,127.417,114.6,5.6,1.1,5.032571428571428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
28.363,55.737,15.0,6.1,1.0821000000000003,5.6171428571428565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-9.55,154.333,17.0,5.6,1.0714999999999997,5.311428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-50.066,-114.201,10.0,6.0,0.94,5.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-11.429,166.29,43.6,5.8,1.2,5.355428571428572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51.096,-179.392,45.0,5.6,0.847200000000001,5.231428571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31.342,104.682,10.0,5.7,0.97,5.3914285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-9.009,107.833,23.7,5.7,0.86,5.352285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-12.472,166.934,220.7,5.5,0.98,4.669428571428572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-4.124,127.027,33.0,6.3,1.02,5.685714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-2.593,140.286,33.0,5.5,1.0,5.2057142857142855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-22.862,-70.508,38.0,6.3,1.0537999999999998,5.671428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.602,146.393,68.0,5.8,0.8072999999999999,5.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-9.463,159.316,32.7,5.8,1.1,5.386571428571429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-22.965,-66.641,220.4,6.2,1.23,5.090285714285715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5.609,-82.645,10.0,6.2,1.32,5.691428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-31.3985,-71.2624,49.53,5.5,0.91,5.158485714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-31.66,-177.823,15.0,6.2,1.1241999999999996,5.677142857142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-16.343,-174.233,138.7,5.9,1.1,5.143714285714285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-41.636,80.209,33.0,6.2,1.1830000000000005,5.6257142857142854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14.474,146.842,10.0,6.0,1.0,5.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-8.012,116.494,231.8,5.8,1.1,4.817714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
